rownames.markers.,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,fold,,up,down
Sema4d,0.012287509,-0.644532906,0.306,0.427,1,-1.563233085,,,
Ptpn14,0.000300199,-0.652509096,0.71,0.854,1,-1.571899625,,,
Usp53,0.028626247,-0.655431138,0.389,0.506,1,-1.575086584,,,
Cpeb3,2.48E-05,-0.655944683,0.254,0.483,0.79997911,-1.575647357,,,
Zbtb38,0.018325339,-0.659275346,0.409,0.506,1,-1.57928916,,,
Scin,0.000811282,-0.659751486,0.212,0.393,1,-1.579810468,,,
Cald1,0.000391858,-0.666768748,0.244,0.427,1,-1.587513376,,,
Pde1a,0.010302359,-0.667066108,0.409,0.551,1,-1.58784062,,,
Myh10,0.000832139,-0.667921319,0.218,0.382,1,-1.58878215,,,
Akap12,0.011757212,-0.675961985,0.176,0.292,1,-1.597661734,,,
Sh3bp4,0.000180858,-0.676326703,0.347,0.506,1,-1.598065679,,,
Pde7b,0.000494404,-0.682375298,0.295,0.483,1,-1.60477974,,,
Aqp4,1.24E-05,-0.684626328,0.093,0.292,0.401154926,-1.607285625,,,
Myo6,0.001308615,-0.684628942,0.648,0.742,1,-1.607288537,,,
Egr1,0.000349664,-0.685067959,0.14,0.315,1,-1.607777715,,,
Ctdspl,6.53E-05,-0.68696521,0.58,0.764,1,-1.609893453,,,
Dpyd,3.29E-05,-0.687603329,0.192,0.416,1,-1.610605683,,,
Erc2,0.016931791,-0.690562833,0.264,0.382,1,-1.613913025,,,
Spon1,0.019775618,-0.690575695,0.212,0.315,1,-1.613927414,,,
Ccdc3,0.000337224,-0.695888745,0.057,0.191,1,-1.619882024,,,
Cnnm2,0.000956238,-0.69923121,0.259,0.416,1,-1.62363935,,,
Atp1a1,5.04E-06,-0.699370866,0.166,0.427,0.162649964,-1.623796529,,,
Tmcc3,0.000371465,-0.699582083,0.596,0.764,1,-1.624034278,,,
Bnc2,8.20E-05,-0.704071372,0.104,0.281,1,-1.629095717,,,
Dst,3.98E-05,-0.704394943,0.834,0.899,1,-1.629461136,,,
Lrrk2,0.032738962,-0.707022202,0.223,0.315,1,-1.632431214,,,
Sorcs3,0.035660571,-0.711982674,0.047,0.112,1,-1.638053723,,,
Pclo,1.64E-05,-0.716689058,0.233,0.461,0.530091219,-1.643406136,,,
Wwc1,1.45E-05,-0.718743688,0.819,0.888,0.468526964,-1.645748278,,,
Shank2,0.034067431,-0.721826393,0.415,0.494,1,-1.64926862,,,
Palld,0.009623159,-0.724612768,0.259,0.382,1,-1.652457042,,,
Frem2,0.0004089,-0.728973004,0.124,0.292,1,-1.657458794,,,
Crim1,0.004719354,-0.731948333,0.705,0.775,1,-1.660880567,,,
Pcdh9,0.00034737,-0.734757442,0.078,0.225,1,-1.664117661,,,
Pax2,0.000308057,-0.735774813,0.591,0.73,1,-1.66529159,,,
Sestd1,1.88E-05,-0.743418856,0.44,0.663,0.605253966,-1.674138465,,,
Chst11,1.80E-05,-0.748179652,0.161,0.371,0.580862778,-1.679672134,,,
Trpm6,1.17E-05,-0.752776919,0.171,0.416,0.376186093,-1.685033085,,,
Nav1,0.023875331,-0.760644414,0.352,0.461,1,-1.694247232,,,
Gabrp,0.208313538,-0.764813245,0.098,0.146,1,-1.699150032,,,
Usp6nl,5.85E-06,-0.766573288,0.415,0.652,0.188644311,-1.701224207,,,
Snx29,0.315874925,-0.786801198,0.342,0.36,1,-1.725244936,,,
Ldlrad4,0.000588036,-0.794237354,0.648,0.719,1,-1.73416041,,,
Plat,0.004000426,-0.798646111,0.124,0.258,1,-1.739467967,,,
Itgb6,2.32E-05,-0.803036216,0.601,0.787,0.749274383,-1.74476921,,,
Npnt,6.29E-05,-0.809933923,0.311,0.562,1,-1.753131146,,,
Cgnl1,1.74E-05,-0.810242739,0.451,0.685,0.562899087,-1.753506453,,,
Veph1,1.80E-05,-0.813904758,0.228,0.472,0.580771526,-1.757963063,,,
Igfbp7,5.72E-05,-0.814807184,0.653,0.831,1,-1.759063038,,,
Itpr2,1.74E-05,-0.843791207,0.451,0.685,0.562899087,-1.794760337,,,
Slc16a12,4.77E-05,-0.849027545,0.223,0.438,1,-1.801286351,,,
Pcdh11x,0.000858415,-0.850472083,0.021,0.112,1,-1.803090842,,,
Pcsk5,0.010491404,-0.857004482,0.212,0.348,1,-1.811273594,,,
Kcnk5,3.77E-05,-0.870319001,0.047,0.202,1,-1.828067068,,,
Kcnk2,0.008357602,-0.881111228,0.155,0.281,1,-1.841793386,,,
Nav3,2.75E-05,-0.887034764,0.073,0.247,0.886324518,-1.849371119,,,
Tns3,2.93E-06,-0.888855064,0.611,0.798,0.094577089,-1.85170601,,,
Pde8b,4.77E-06,-0.901568927,0.316,0.573,0.153900157,-1.868096429,,,
Tns1,0.000216832,-0.919683522,0.228,0.449,1,-1.891700273,,,
Kazn,2.81E-06,-0.921088018,0.352,0.573,0.090719354,-1.893542783,,,
Rims2,1.96E-05,-0.921838887,0.15,0.36,0.632530614,-1.894528558,,,
Hs6st3,0.043342392,-0.935378318,0.057,0.124,1,-1.912392056,,,
Fam129a,7.45E-06,-0.938214332,0.161,0.404,0.240205596,-1.916155086,,,
Pdgfd,0.000733049,-0.939390283,0.275,0.472,1,-1.917717594,,,
Rapgef3,0.000333802,-0.975761856,0.223,0.393,1,-1.966679484,,,
Adam12,4.34E-06,-1.007177768,0.088,0.292,0.140127077,-2.009975293,,,
Lama3,0.00070849,-1.017320084,0.363,0.551,1,-2.024155442,,,
Dab2,3.96E-05,-1.034923757,0.021,0.146,1,-2.049005358,,,
Bmpr1b,4.95E-05,-1.035475569,0.197,0.416,1,-2.049789226,,,
Clmn,2.34E-05,-1.036589507,0.549,0.697,0.755689199,-2.051372527,,,
Ghr,5.67E-05,-1.07090576,0.088,0.27,1,-2.100751858,,,
Gsdmc2,5.61E-05,-1.10704349,0.275,0.506,1,-2.154037685,,,
Foxo3,0.001555992,-1.137917691,0.508,0.618,1,-2.200631664,,,
Tgfbr1,1.26E-05,-1.167196378,0.523,0.697,0.406386403,-2.245748512,,,
Ralyl,0.000107992,-1.268868259,0.088,0.258,1,-2.409724573,,,
Errfi1,0.000137669,-1.276484357,0.109,0.281,1,-2.422479332,,,
Slc12a1,0.021220727,-1.327544392,0.062,0.146,1,-2.50975127,,,
Lgr4,1.53E-05,-1.338195648,0.337,0.539,0.494352704,-2.528349051,,,
Egf,1.50E-05,-2.037549672,0.041,0.202,0.485364879,-4.105476486,,,
